snapshot_ts,parent_event_id,fomc_decision_date,market_type,is_sparse_ctf,days_to_next_fomc,expected_bps,p_no_change,margin_over_second,n_brackets,modal_prob,modal_outcome_bps,modal_direction,distance_from_uniform,reit_index_open,reit_index_high,reit_index_low,reit_index_close,reit_index_fwd_21d_return,sora_level_realized,sora_fwd_21d_level,sora_fwd_21d_change,sora_fwd_21d_abs_change,sora_level_t2,sora_90d_change_t2,sora_3m_t2,sora_term_spread_t2
2023-08-18,902233,2023-09-20,CTF,False,33,2.75,0.91,0.8,2,0.91,0.0,hold,0.41,1083.0699,1087.2,1081.5601,1084.35,0.003707,3.9062,3.5931,-0.3131,0.3131,3.6183,-7.44,3.6976,0.0793
2023-08-21,902233,2023-09-20,CTF,False,30,3.0,0.88,0.76,2,0.88,0.0,hold,0.38,1082.04,1084.3199,1071.76,1074.79,0.013472,3.5937,3.7076,0.1139,0.1139,3.7727,16.27,3.6985,-0.0742
2023-08-22,902233,2023-09-20,CTF,False,29,3.0,0.88,0.76,2,0.88,0.0,hold,0.38,1075.36,1076.6,1066.79,1071.21,0.003379,3.6354,3.5683,-0.0671,0.0671,3.9062,4.02,3.7078,-0.1984
2023-08-23,902233,2023-09-20,CTF,False,28,3.0,0.88,0.76,2,0.88,0.0,hold,0.38,1071.41,1081.5699,1070.37,1078.64,-0.009252,3.6807,3.761,0.0803,0.0803,3.5937,-13.35,3.7076,0.1139
2023-08-24,902233,2023-09-20,CTF,False,27,2.5,0.84,0.74,2,0.84,0.0,hold,0.34,1081.39,1083.79,1075.25,1079.24,-0.009071,3.5891,3.7721,0.183,0.183,3.6354,-6.16,3.7051,0.0697
2023-08-25,902233,2023-09-20,CTF,False,26,3.6653,0.89,0.743386,2,0.89,0.0,hold,0.39,1077.8101,1086.23,1074.35,1086.23,-0.023025,3.6314,3.8579,0.2265,0.2265,3.6807,-1.63,3.7046,0.0239
2023-08-28,902233,2023-09-20,CTF,False,23,3.75,0.86,0.71,2,0.86,0.0,hold,0.36,1086.21,1094.3101,1084.0601,1085.72,-0.03138,3.693,3.7232,0.0302,0.0302,3.5891,-14.52,3.7034,0.1143
2023-08-29,902233,2023-09-20,CTF,False,22,4.75,0.87,0.68,2,0.87,0.0,hold,0.37,1087.62,1089.76,1083.01,1086.24,-0.040921,3.815,3.6232,-0.1918,0.1918,3.6314,-36.49,3.7,0.0686
2023-08-30,902233,2023-09-20,CTF,False,21,2.75,0.86,0.75,2,0.86,0.0,hold,0.36,1089.73,1094.96,1088.71,1093.6,-0.03579,3.7085,3.8245,0.116,0.116,3.693,-25.79,3.6996,0.0066
2023-08-31,902233,2023-09-20,CTF,False,20,1.8063,0.93,0.857747,2,0.93,0.0,hold,0.43,1092.76,1096.53,1087.96,1092.3,-0.050307,3.7781,3.655,-0.1231,0.1231,3.815,-13.59,3.6976,-0.1174
2023-09-04,902233,2023-09-20,CTF,False,16,2.25,0.87,0.78,2,0.87,0.0,hold,0.37,1090.6899,1095.52,1086.76,1093.3199,-0.048769,3.8411,3.5858,-0.2553,0.2553,3.7085,-4.29,3.6949,-0.0136
2023-09-05,902233,2023-09-20,CTF,False,15,2.25,0.96,0.87,2,0.96,0.0,hold,0.46,1090.13,1095.33,1086.61,1091.96,-0.063088,3.8061,3.5954,-0.2107,0.2107,3.7781,-4.47,3.6964,-0.0817
2023-09-06,902233,2023-09-20,CTF,False,14,2.25,0.96,0.87,2,0.96,0.0,hold,0.46,1092.35,1093.0,1086.27,1090.6899,-0.058266,3.7056,3.6268,-0.0788,0.0788,3.8411,4.52,3.6974,-0.1437
2023-09-07,902233,2023-09-20,CTF,False,13,2.0639,0.95,0.867445,2,0.95,0.0,hold,0.45,1089.73,1089.73,1080.36,1086.36,-0.066074,3.6811,3.8967,0.2156,0.2156,3.8061,-3.84,3.6972,-0.1089
2023-09-08,902233,2023-09-20,CTF,False,12,2.0639,0.96,0.877445,2,0.96,0.0,hold,0.46,1084.9301,1091.3101,1082.98,1090.13,-0.069441,3.9914,3.7546,-0.2368,0.2368,3.7056,-13.89,3.6962,-0.0094
2023-09-11,902233,2023-09-20,CTF,False,9,0.45,0.91,0.892,2,0.91,0.0,hold,0.41,1088.73,1092.97,1085.92,1091.79,-0.056998,3.8216,3.6676,-0.154,0.154,3.6811,-34.17,3.6944,0.0133
2023-09-12,902233,2023-09-20,CTF,False,8,0.75,0.97,0.94,2,0.97,0.0,hold,0.47,1091.0699,1091.71,1086.39,1090.26,-0.05662,3.7478,3.6356,-0.1122,0.1122,3.9914,36.87,3.6947,-0.2967
2023-09-13,902233,2023-09-20,CTF,False,7,1.125,0.96,0.915,2,0.96,0.0,hold,0.46,1087.58,1088.15,1078.21,1080.78,-0.036437,3.7128,3.6617,-0.0511,0.0511,3.8216,27.66,3.6925,-0.1291
2023-09-14,902233,2023-09-20,CTF,False,6,0.975,0.962,0.923,2,0.962,0.0,hold,0.462,1081.79,1085.6,1079.14,1085.59,-0.051603,3.6978,3.7716,0.0738,0.0738,3.7478,24.19,3.6939,-0.0539
2023-09-15,902233,2023-09-20,CTF,False,5,0.8696,0.965,0.930217,2,0.965,0.0,hold,0.465,1087.9301,1099.4301,1086.61,1096.22,-0.066228,3.8093,3.7366,-0.0727,0.0727,3.7128,20.69,3.6957,-0.0171
2023-09-18,902233,2023-09-20,CTF,False,2,1.7593,0.975,0.90463,2,0.975,0.0,hold,0.475,1093.96,1097.1,1088.1899,1091.38,-0.059942,3.7053,3.7983,0.093,0.093,3.6978,10.26,3.6978,0.0
2023-09-19,902233,2023-09-20,CTF,False,1,1.25,0.965,0.915,2,0.965,0.0,hold,0.465,1089.4301,1093.6801,1084.75,1088.37,-0.075259,3.5931,3.7574,0.1643,0.1643,3.8093,19.18,3.7045,-0.1048
2023-09-20,902233,2023-09-20,CTF,False,0,1.1453,0.98,0.934189,2,0.98,0.0,hold,0.48,1087.9399,1090.22,1083.05,1089.27,-0.087352,3.7076,3.7461,0.0385,0.0385,3.7053,3.62,3.7057,0.0004
2023-09-21,902512,2023-11-01,CTF,True,41,8.75,,,2,0.35,25.0,hike,-0.15,1086.54,1086.54,1071.7,1074.83,-0.095038,3.5683,3.9248,0.3565,0.3565,3.5931,3.48,3.7054,0.1123
2023-09-22,902512,2023-11-01,CTF,True,40,8.75,,,2,0.35,25.0,hike,-0.15,1068.3199,1070.83,1062.95,1068.66,-0.094642,3.761,3.8445,0.0835,0.0835,3.7076,14.93,3.7059,-0.0017
2023-09-25,902512,2023-11-01,CTF,False,37,5.0,0.8,0.6,2,0.8,0.0,hold,0.3,1069.3101,1072.51,1064.59,1069.45,-0.080247,3.7721,3.7258,-0.0463,0.0463,3.5683,-22.56,3.706,0.1377
2023-09-26,902512,2023-11-01,CTF,False,36,5.0,0.8,0.6,2,0.8,0.0,hold,0.3,1067.72,1069.0699,1057.86,1061.22,-0.0833,3.8579,3.7383,-0.1196,0.1196,3.761,-3.12,3.7072,-0.0538
2023-09-27,902512,2023-11-01,CTF,False,35,5.0,0.81,0.61,2,0.81,0.0,hold,0.31,1059.47,1059.47,1049.58,1051.65,-0.083431,3.7232,3.783,0.0598,0.0598,3.7721,-2.01,3.707,-0.0651
2023-09-28,902512,2023-11-01,CTF,False,34,5.0,0.83,0.63,2,0.83,0.0,hold,0.33,1048.6,1050.15,1038.51,1041.79,-0.069861,3.6232,3.7298,0.1066,0.1066,3.8579,7.94,3.7077,-0.1502
2023-09-29,902512,2023-11-01,CTF,False,33,4.25,0.83,0.66,2,0.83,0.0,hold,0.33,1046.03,1059.26,1044.55,1054.46,-0.075641,3.8245,3.8249,0.0004,0.0004,3.7232,-5.53,3.7071,-0.0161
2023-10-02,902512,2023-11-01,CTF,False,30,2.75,0.84,0.73,2,0.84,0.0,hold,0.34,1053.86,1055.4,1037.25,1037.35,-0.056191,3.655,3.6904,0.0354,0.0354,3.6232,-37.73,3.7052,0.082
2023-10-03,902512,2023-11-01,CTF,False,29,5.5,0.78,0.56,2,0.78,0.0,hold,0.28,1038.17,1040.0,1032.85,1040.0,-0.060558,3.5858,3.6569,0.0711,0.0711,3.8245,2.04,3.7017,-0.1228
2023-10-04,902512,2023-11-01,CTF,False,28,6.625,0.7,0.435,2,0.7,0.0,hold,0.2,1032.0,1032.5601,1014.45,1023.07,-0.022931,3.5954,3.6776,0.0822,0.0822,3.655,-13.35,3.698,0.043
2023-10-05,902512,2023-11-01,CTF,False,27,5.0,0.8,0.6,2,0.8,0.0,hold,0.3,1022.38,1034.86,1022.28,1027.14,-0.008071,3.6268,3.771,0.1442,0.1442,3.5858,-18.27,3.6956,0.1098
2023-10-06,902512,2023-11-01,CTF,False,26,4.75,0.8,0.61,2,0.8,0.0,hold,0.3,1026.39,1026.39,1011.65,1014.58,0.020826,3.8967,3.6121,-0.2846,0.2846,3.5954,-17.31,3.6934,0.098
2023-10-09,902512,2023-11-01,CTF,False,23,6.0,0.76,0.52,2,0.76,0.0,hold,0.26,1015.39,1018.46,1009.9,1014.43,0.010006,3.7546,3.5604,-0.1942,0.1942,3.6268,-7.37,3.6919,0.0651
2023-10-10,902512,2023-11-01,CTF,False,22,4.0,0.93,0.77,2,0.93,0.0,hold,0.43,1020.18,1034.4399,1020.18,1029.5601,-0.016512,3.6676,3.404,-0.2636,0.2636,3.8967,28.67,3.6988,-0.1979
2023-10-11,902512,2023-11-01,CTF,False,21,2.0,0.9,0.82,2,0.9,0.0,hold,0.4,1031.11,1037.86,1023.91,1028.53,-0.016528,3.6356,3.4926,-0.143,0.143,3.7546,15.18,3.6994,-0.0552
2023-10-12,902512,2023-11-01,CTF,False,20,3.8674,0.9,0.745304,2,0.9,0.0,hold,0.4,1031.77,1044.92,1031.46,1041.4,-0.035481,3.6617,3.6321,-0.0296,0.0296,3.6676,13.03,3.7001,0.0325
2023-10-13,902512,2023-11-01,CTF,False,19,0.75,0.924862,0.894862,2,0.924862,0.0,hold,0.424862,1031.35,1031.35,1024.74,1029.5699,-0.016026,3.7716,3.6022,-0.1694,0.1694,3.6356,9.83,3.7004,0.0648
2023-10-16,902512,2023-11-01,CTF,False,16,1.0,0.96,0.92,2,0.96,0.0,hold,0.46,1028.12,1032.29,1019.89,1023.62,0.031682,3.7366,3.6372,-0.0994,0.0994,3.6617,14.16,3.7018,0.0401
2023-10-17,902512,2023-11-01,CTF,False,15,1.7308,0.97,0.900769,2,0.97,0.0,hold,0.47,1027.33,1028.72,1018.48,1025.96,0.016443,3.7983,3.6444,-0.1539,0.1539,3.7716,23.75,3.7099,-0.0617
2023-10-18,902512,2023-11-01,CTF,False,14,2.0,0.949,0.869,2,0.949,0.0,hold,0.449,1020.74,1020.74,1004.52,1006.46,0.039972,3.7574,3.8431,0.0857,0.0857,3.7366,28.13,3.7123,-0.0243
2023-10-19,902512,2023-11-01,CTF,False,13,2.125,0.97,0.885,2,0.97,0.0,hold,0.47,1000.44,1000.44,990.0,994.12,0.058474,3.7461,3.6665,-0.0796,0.0796,3.7983,28.87,3.7152,-0.0831
2023-10-20,902512,2023-11-01,CTF,False,12,1.45,0.97,0.912,2,0.97,0.0,hold,0.47,990.79999,990.79999,969.59003,972.67999,0.086431,3.9248,3.7497,-0.1751,0.1751,3.7574,24.78,3.7185,-0.0389
2023-10-23,902512,2023-11-01,CTF,False,9,1.45,0.96,0.902,2,0.96,0.0,hold,0.46,972.52002,981.87,967.44,967.52002,0.092194,3.8445,3.6238,-0.2207,0.2207,3.7461,1.24,3.7211,-0.025
2023-10-24,902512,2023-11-01,CTF,False,8,1.45,0.97,0.912,2,0.97,0.0,hold,0.47,971.22998,985.75,971.06,983.63,0.081636,3.7258,3.6811,-0.0447,0.0447,3.9248,38.74,3.7287,-0.1961
2023-10-25,902512,2023-11-01,CTF,False,7,1.45,0.97,0.912,2,0.97,0.0,hold,0.47,977.81,981.98999,970.51001,972.82001,0.090212,3.7383,3.6122,-0.1261,0.1261,3.8445,39.12,3.73,-0.1145
2023-10-26,902512,2023-11-01,CTF,False,6,0.75,0.97,0.94,2,0.97,0.0,hold,0.47,969.40997,969.40997,960.53998,963.90997,0.097727,3.783,3.6549,-0.1281,0.1281,3.7258,39.29,3.732,0.0062
2023-10-27,902512,2023-11-01,CTF,False,5,0.75,0.97,0.94,2,0.97,0.0,hold,0.47,964.56,972.03998,962.26001,969.01001,0.075427,3.7298,3.4799,-0.2499,0.2499,3.7383,40.54,3.7352,-0.0031
2023-10-30,902512,2023-11-01,CTF,False,2,0.75,0.97,0.94,2,0.97,0.0,hold,0.47,967.32001,979.22998,966.65002,974.70001,0.080086,3.8249,3.5107,-0.3142,0.3142,3.783,25.66,3.7401,-0.0429
2023-10-31,902512,2023-11-01,CTF,False,1,1.4444,0.95,0.892222,2,0.95,0.0,hold,0.45,976.51001,983.59998,969.16998,979.06,0.067197,3.6904,3.6592,-0.0312,0.0312,3.7298,17.94,3.7479,0.0181
2023-11-01,902512,2023-11-01,CTF,False,0,0.75,0.96,0.93,2,0.96,0.0,hold,0.46,974.02002,981.21002,974.02002,977.02002,0.076672,3.6569,3.6823,0.0254,0.0254,3.8249,42.79,3.7512,-0.0737
2023-11-02,902721,2023-12-13,CTF,True,41,3.5,,,2,0.14,25.0,hike,-0.36,985.12,1002.06,985.02002,999.60999,0.060714,3.6776,3.6984,0.0208,0.0208,3.6904,24.41,3.7527,0.0623
2023-11-03,902721,2023-12-13,CTF,False,40,3.5,0.93,0.79,2,0.93,0.0,hold,0.43,1008.97,1023.36,1008.97,1018.85,0.0387,3.771,3.729,-0.042,0.042,3.6569,21.06,3.7556,0.0987
2023-11-06,902721,2023-12-13,CTF,False,37,1.5,0.94,0.88,2,0.94,0.0,hold,0.44,1028.12,1036.97,1024.86,1035.71,0.028435,3.6121,3.7354,0.1233,0.1233,3.6776,-9.01,3.7581,0.0805
2023-11-07,902721,2023-12-13,CTF,False,36,1.25,0.94,0.89,2,0.94,0.0,hold,0.44,1030.74,1030.74,1020.29,1024.58,0.042505,3.5604,3.9062,0.3458,0.3458,3.771,0.33,3.7611,-0.0099
2023-11-08,902721,2023-12-13,CTF,False,35,1.25,0.94,0.89,2,0.94,0.0,hold,0.44,1016.21,1017.54,1006.96,1012.56,0.062673,3.404,3.8994,0.4954,0.4954,3.6121,-23.9,3.7594,0.1473
2023-11-09,902721,2023-12-13,CTF,False,34,1.5,0.94,0.88,2,0.94,0.0,hold,0.44,1010.34,1021.02,1006.21,1011.53,0.063557,3.4926,3.8467,0.3541,0.3541,3.5604,-12.99,3.7562,0.1958
2023-11-10,902721,2023-12-13,CTF,False,33,1.5,0.94,0.88,2,0.94,0.0,hold,0.44,1003.76,1008.24,999.15997,1004.45,0.075414,3.6321,3.9311,0.299,0.299,3.404,-28.63,3.7531,0.3491
2023-11-14,902721,2023-12-13,CTF,False,29,1.5,0.94,0.88,2,0.94,0.0,hold,0.44,1009.69,1013.77,1004.03,1013.07,0.063619,3.6022,4.0103,0.4081,0.4081,3.4926,0.02,3.7509,0.2583
2023-11-15,902721,2023-12-13,CTF,False,28,0.75,0.97,0.94,2,0.97,0.0,hold,0.47,1028.0699,1056.28,1028.0699,1056.05,0.059211,3.6372,3.7911,0.1539,0.1539,3.6321,8.45,3.7524,0.1203
2023-11-16,902721,2023-12-13,CTF,False,27,0.25,0.99,0.98,2,0.99,0.0,hold,0.49,1053.3199,1053.3199,1038.27,1042.83,0.073272,3.6444,3.7269,0.0825,0.0825,3.6022,-1.61,3.7536,0.1514
2023-11-17,902721,2023-12-13,CTF,False,26,0.25,0.99,0.98,2,0.99,0.0,hold,0.49,1044.25,1049.29,1033.67,1046.6899,0.052356,3.8431,3.6867,-0.1564,0.1564,3.6372,1.89,3.7546,0.1174
2023-11-20,902721,2023-12-13,CTF,False,23,0.25,0.995,0.985,2,0.995,0.0,hold,0.495,1046.13,1052.28,1040.75,1052.25,0.048392,3.6665,3.57,-0.0965,0.0965,3.6444,-26.18,3.7549,0.1105
2023-11-21,902721,2023-12-13,CTF,False,22,0.25,0.98,0.97,2,0.98,0.0,hold,0.48,1055.96,1064.64,1055.09,1056.75,0.043094,3.7497,3.4412,-0.3085,0.3085,3.8431,24.94,3.7543,-0.0888
2023-11-22,902721,2023-12-13,CTF,False,21,0.25,0.98,0.97,2,0.98,0.0,hold,0.48,1055.71,1059.48,1049.3101,1056.72,0.047875,3.6238,3.3632,-0.2606,0.2606,3.6665,3.11,3.7517,0.0852
2023-11-23,902721,2023-12-13,CTF,False,20,0.3,0.988,0.976,2,0.988,0.0,hold,0.488,1054.72,1069.27,1052.66,1063.9301,0.045482,3.6811,3.4044,-0.2767,0.2767,3.7497,6.9,3.7534,0.0037
2023-11-24,902721,2023-12-13,CTF,False,19,0.5,0.988,0.968,2,0.988,0.0,hold,0.488,1062.58,1066.41,1057.59,1060.58,0.049011,3.6122,3.4443,-0.1679,0.1679,3.6238,-5.69,3.7532,0.1294
2023-11-27,902721,2023-12-13,CTF,False,16,0.3,0.988,0.976,2,0.988,0.0,hold,0.488,1060.9301,1063.64,1053.1899,1058.11,0.061941,3.6549,3.2489,-0.406,0.406,3.6811,4.97,3.7532,0.0721
2023-11-28,902721,2023-12-13,CTF,False,15,0.3,0.988,0.976,2,0.988,0.0,hold,0.488,1060.78,1060.78,1040.46,1042.1,0.086815,3.4799,3.263,-0.2169,0.2169,3.6122,-8.08,3.7531,0.1409
2023-11-29,902721,2023-12-13,CTF,False,14,0.75,0.987,0.957,2,0.987,0.0,hold,0.487,1046.13,1054.77,1045.8,1052.76,0.081785,3.5107,3.6235,0.1128,0.1128,3.6549,-16.01,3.7533,0.0984
2023-11-30,902721,2023-12-13,CTF,False,13,0.75,0.98,0.95,2,0.98,0.0,hold,0.48,1049.26,1050.42,1040.75,1044.85,0.081591,3.6592,3.6063,-0.0529,0.0529,3.4799,-33.51,3.751,0.2711
2023-12-01,902721,2023-12-13,CTF,True,12,0.75,0.03,0.0,2,0.03,0.0,hold,-0.47,1045.3,1053.1899,1043.49,1051.9301,0.072695,3.6823,3.8177,0.1354,0.1354,3.5107,-30.43,3.7477,0.237
2023-12-04,902721,2023-12-13,CTF,False,9,1.2469,0.95,0.900125,2,0.95,0.0,hold,0.45,1052.96,1066.76,1051.48,1060.3,0.055277,3.6984,3.8218,0.1234,0.1234,3.6592,-11.89,3.7464,0.0872
2023-12-05,902721,2023-12-13,CTF,False,8,1.2469,0.95,0.900125,2,0.95,0.0,hold,0.45,1057.13,1060.5699,1053.25,1058.28,0.054437,3.729,3.7342,0.0052,0.0052,3.6823,-15.88,3.7432,0.0609
2023-12-06,902721,2023-12-13,CTF,False,7,0.25,0.992,0.982,2,0.992,0.0,hold,0.492,1058.41,1065.17,1055.87,1065.16,0.046312,3.7354,3.8194,0.084,0.084,3.6984,-10.77,3.7416,0.0432
2023-12-07,902721,2023-12-13,CTF,False,6,0.25,0.997,0.987,2,0.997,0.0,hold,0.497,1062.67,1071.5601,1061.73,1068.13,0.045041,3.9062,3.7684,-0.1378,0.1378,3.729,2.34,3.7408,0.0118
2023-12-08,902721,2023-12-13,CTF,False,5,0.25,0.997,0.987,2,0.997,0.0,hold,0.497,1068.02,1078.03,1068.02,1076.02,0.031784,3.8994,3.7393,-0.1601,0.1601,3.7354,2.98,3.7411,0.0057
2023-12-11,902721,2023-12-13,CTF,False,2,0.25,0.997,0.987,2,0.997,0.0,hold,0.497,1076.35,1078.87,1071.7,1075.8199,0.045435,3.8467,3.7931,-0.0536,0.0536,3.9062,-8.52,3.7436,-0.1626
2023-12-12,902721,2023-12-13,CTF,False,1,0.25,0.997,0.987,2,0.997,0.0,hold,0.497,1077.76,1084.42,1074.53,1080.2,0.031994,3.9311,3.7435,-0.1876,0.1876,3.8994,7.78,3.7405,-0.1589
2023-12-13,902721,2023-12-13,CTF,False,0,4.8069,0.985,0.792726,2,0.985,0.0,hold,0.485,1079.65,1081.1899,1073.4399,1077.52,0.03393,4.0103,3.5779,-0.4324,0.4324,3.8467,9.89,3.7408,-0.1059
2023-12-14,903022,2024-01-31,CTF,True,48,-0.5,,0.02,3,0.03,-25.0,cut,-0.303333,1092.37,1124.09,1092.37,1118.58,-0.003209,3.7911,3.6456,-0.1455,0.1455,3.9311,21.83,3.7429,-0.1882
2023-12-15,903022,2024-01-31,CTF,True,47,-2.25,,0.09,3,0.1,-25.0,cut,-0.233333,1122.29,1125.65,1114.65,1119.24,-0.021184,3.7269,3.6089,-0.118,0.118,4.0103,29.75,3.7462,-0.2641
2023-12-18,903022,2024-01-31,CTF,True,44,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1114.83,1114.83,1094.14,1101.49,-0.012556,3.6867,3.5362,-0.1505,0.1505,3.7911,-1.82,3.7472,-0.0439
2023-12-19,903022,2024-01-31,CTF,True,43,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1098.39,1110.05,1096.52,1103.17,-0.017604,3.57,3.4333,-0.1367,0.1367,3.7269,2.16,3.7445,0.0176
2023-12-20,903022,2024-01-31,CTF,True,42,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1105.63,1107.85,1101.08,1102.29,-0.009743,3.4412,3.5474,0.1062,0.1062,3.6867,9.36,3.7442,0.0575
2023-12-21,903022,2024-01-31,CTF,True,41,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1098.1,1110.25,1093.5601,1107.3101,-0.016734,3.3632,3.5043,0.1411,0.1411,3.57,-13.76,3.744,0.174
2023-12-22,903022,2024-01-31,CTF,True,40,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1109.74,1114.1,1106.89,1112.3199,-0.008415,3.4044,3.4113,0.0069,0.0069,3.4412,-26.64,3.741,0.2998
2023-12-26,903022,2024-01-31,CTF,True,36,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1112.03,1117.5699,1108.28,1112.5601,-0.02896,3.4443,3.5469,0.1026,0.1026,3.3632,-40.89,3.7388,0.3756
2023-12-27,903022,2024-01-31,CTF,True,35,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1115.62,1127.62,1114.51,1123.65,-0.044738,3.2489,3.5205,0.2716,0.2716,3.4044,-45.35,3.7228,0.3184
2023-12-28,903022,2024-01-31,CTF,True,34,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1127.79,1138.62,1127.33,1132.5699,-0.060402,3.263,3.514,0.251,0.251,3.4443,-27.89,3.7182,0.2739
2023-12-29,903022,2024-01-31,CTF,True,33,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1135.76,1145.41,1134.4399,1138.86,-0.05552,3.6235,3.4763,-0.1472,0.1472,3.2489,-47.43,3.713,0.4641
2024-01-02,903022,2024-01-31,CTF,True,29,0.225,,0.009,3,0.01,25.0,hike,-0.323333,1139.55,1146.25,1130.09,1130.1,-0.040085,3.6063,3.4844,-0.1219,0.1219,3.263,-39.2,3.709,0.446
2024-01-03,903022,2024-01-31,CTF,True,28,-0.7,,0.028,3,0.038,-25.0,cut,-0.295333,1126.0699,1133.26,1123.11,1128.4,-0.05257,3.8177,3.433,-0.3847,0.3847,3.6235,3.77,3.7018,0.0783
2024-01-04,903022,2024-01-31,CTF,True,27,-0.7,,0.028,3,0.038,-25.0,cut,-0.295333,1125.16,1128.4399,1114.55,1118.91,-0.031692,3.8218,3.4949,-0.3269,0.3269,3.6063,1.09,3.7012,0.0949
2024-01-05,903022,2024-01-31,CTF,True,26,-0.4,,0.016,3,0.026,-25.0,cut,-0.307333,1114.75,1117.59,1108.86,1115.89,-0.049055,3.7342,3.5972,-0.137,0.137,3.8177,22.23,3.7038,-0.1139
2024-01-08,903022,2024-01-31,CTF,False,23,0.25,0.99,0.965,3,0.99,0.0,hold,0.656667,1113.88,1123.98,1110.48,1114.49,-0.05118,3.8194,3.6389,-0.1805,0.1805,3.8218,-7.49,3.7063,-0.1155
2024-01-09,903022,2024-01-31,CTF,False,22,0.25,0.99,0.965,3,0.99,0.0,hold,0.656667,1120.13,1120.51,1113.02,1116.24,-0.047526,3.7684,3.584,-0.1844,0.1844,3.7342,-2.04,3.7039,-0.0303
2024-01-10,903022,2024-01-31,CTF,False,21,0.05,0.99,0.94,3,0.99,0.0,hold,0.656667,1115.73,1115.73,1103.6899,1110.22,-0.051909,3.7393,3.3865,-0.3528,0.3528,3.8194,15.18,3.703,-0.1164
2024-01-11,903022,2024-01-31,CTF,True,20,-0.45,0.3,0.232,3,0.3,0.0,hold,-0.033333,1110.26,1124.72,1107.76,1124.7,-0.059705,3.7931,3.4874,-0.3057,0.3057,3.7684,13.28,3.7032,-0.0652
2024-01-12,903022,2024-01-31,CTF,True,19,-1.3,0.3,0.198,3,0.3,0.0,hold,-0.033333,1119.61,1119.61,1108.7,1114.76,-0.053411,3.7435,3.3581,-0.3854,0.3854,3.7393,10.37,3.704,-0.0353
2024-01-15,903022,2024-01-31,CTF,True,16,-0.45,0.3,0.232,3,0.3,0.0,hold,-0.033333,1114.3101,1121.4399,1113.89,1114.08,-0.061513,3.5779,3.5172,-0.0607,0.0607,3.7931,2.15,3.7057,-0.0874
2024-01-16,903022,2024-01-31,CTF,True,15,-0.45,0.3,0.232,3,0.3,0.0,hold,-0.033333,1112.3199,1119.45,1109.97,1114.99,-0.055705,3.6456,3.6948,0.0492,0.0492,3.7435,0.69,3.706,-0.0375
2024-01-17,903022,2024-01-31,CTF,False,14,-0.45,0.5,0.432,3,0.5,0.0,hold,0.166667,1109.75,1110.22,1094.71,1095.53,-0.029045,3.6089,3.7765,0.1676,0.1676,3.5779,-22.04,3.7039,0.126
2024-01-18,903022,2024-01-31,CTF,False,13,1.05,0.5,0.45,3,0.5,0.0,hold,0.166667,1093.99,1096.65,1085.61,1087.66,-0.030966,3.5362,3.8169,0.2807,0.2807,3.6456,-11.18,3.7029,0.0573
2024-01-19,903022,2024-01-31,CTF,False,12,0.2955,0.5,0.45,3,0.5,0.0,hold,0.166667,1091.87,1093.38,1080.3,1083.75,-0.029075,3.4333,3.7518,0.3185,0.3185,3.6089,-14.85,3.7008,0.0919
2024-01-22,903022,2024-01-31,CTF,False,9,1.225,0.5,0.45,3,0.5,0.0,hold,0.166667,1086.83,1096.17,1086.77,1091.55,-0.04085,3.5474,3.5929,0.0455,0.0455,3.5362,-38.86,3.6984,0.1622
2024-01-23,903022,2024-01-31,CTF,False,8,1.225,0.5,0.45,3,0.5,0.0,hold,0.166667,1092.33,1094.55,1085.55,1088.78,-0.030273,3.5043,3.7262,0.2219,0.2219,3.4333,-41.12,3.6841,0.2508
2024-01-24,903022,2024-01-31,CTF,False,7,0.4545,0.5,0.45,3,0.5,0.0,hold,0.166667,1090.75,1102.97,1088.65,1102.96,-0.049186,3.4113,3.8327,0.4214,0.4214,3.5474,-17.84,3.68,0.1326
2024-01-25,903022,2024-01-31,CTF,False,6,-2.1044,0.5,0.399,3,0.5,0.0,hold,0.166667,1097.1,1097.1,1076.34,1080.34,-0.031472,3.5469,3.7501,0.2032,0.2032,3.5043,-23.4,3.6763,0.172
2024-01-26,903022,2024-01-31,CTF,False,5,-2.1044,0.5,0.399,3,0.5,0.0,hold,0.166667,1075.76,1082.97,1071.3199,1073.38,-0.036595,3.5205,3.7121,0.1916,0.1916,3.4113,-32.7,3.6728,0.2615
2024-01-29,903022,2024-01-31,CTF,False,2,-0.125,0.5,0.492,3,0.5,0.0,hold,0.166667,1076.01,1077.86,1062.14,1064.16,-0.034064,3.514,3.7844,0.2704,0.2704,3.5469,-18.29,3.6707,0.1238
2024-01-30,903022,2024-01-31,CTF,False,1,-0.225,0.987,0.974,3,0.987,0.0,hold,0.653667,1065.17,1077.12,1065.17,1075.63,-0.043221,3.4763,3.7464,0.2701,0.2701,3.5205,-30.44,3.6632,0.1427
