time,open,high,low,close,Volume
1596675600,0.635,0.64,0.63,0.635,169700
1596762000,0.64,0.65,0.635,0.64,165400
1597107600,0.645,0.665,0.645,0.655,650400
1597194000,0.65,0.665,0.65,0.655,469100
1597280400,0.655,0.68,0.655,0.665,426400
1597366800,0.665,0.67,0.66,0.66,376600
1597626000,0.655,0.67,0.655,0.66,192800
1597712400,0.66,0.665,0.66,0.66,139000
1597798800,0.66,0.665,0.66,0.66,221300
1597885200,0.66,0.665,0.655,0.66,282500
1597971600,0.665,0.67,0.66,0.67,238400
1598230800,0.67,0.67,0.665,0.665,298100
1598317200,0.67,0.675,0.67,0.67,249700
1598403600,0.675,0.68,0.67,0.675,356600
1598490000,0.675,0.685,0.675,0.68,327200
1598576400,0.68,0.685,0.68,0.685,401600
1598835600,0.685,0.69,0.68,0.685,419000
1598922000,0.685,0.69,0.68,0.69,251700
1599008400,0.69,0.69,0.68,0.68,184300
1599094800,0.68,0.69,0.68,0.68,375400
1599181200,0.675,0.68,0.675,0.675,154400
1599440400,0.685,0.685,0.68,0.685,157200
1599526800,0.685,0.69,0.68,0.68,402100
1599613200,0.68,0.685,0.68,0.68,142500
1599699600,0.68,0.685,0.68,0.685,451400
1599786000,0.675,0.675,0.645,0.66,498600
1600045200,0.66,0.665,0.66,0.66,408300
1600131600,0.665,0.675,0.665,0.665,355000
1600218000,0.67,0.68,0.67,0.68,596700
1600304400,0.68,0.685,0.675,0.685,980100
1600390800,0.685,0.69,0.66,0.66,1642700
1600650000,0.67,0.67,0.655,0.66,537800
1600736400,0.665,0.685,0.665,0.685,803200
1600822800,0.685,0.685,0.675,0.675,266300
1600909200,0.675,0.68,0.665,0.67,251800
1600995600,0.675,0.68,0.67,0.675,163800
1601254800,0.675,0.675,0.67,0.675,151600
1601341200,0.675,0.675,0.665,0.665,217600
1601427600,0.675,0.68,0.67,0.68,129300
1601514000,0.68,0.68,0.675,0.68,141400
1601600400,0.665,0.675,0.665,0.665,521600
1601859600,0.67,0.68,0.665,0.68,203400
1601946000,0.68,0.68,0.675,0.675,49300
1602032400,0.675,0.68,0.67,0.675,108500
1602118800,0.675,0.68,0.67,0.67,233100
1602205200,0.67,0.675,0.67,0.675,52800
1602464400,0.675,0.68,0.67,0.675,150300
1602550800,0.68,0.685,0.675,0.685,572600
1602637200,0.685,0.69,0.68,0.685,175500
1602723600,0.685,0.685,0.675,0.68,255700
1602810000,0.675,0.68,0.675,0.68,72000
1603069200,0.68,0.685,0.675,0.68,43712400
1603155600,0.685,0.685,0.68,0.685,43719600
1603242000,0.685,0.69,0.685,0.69,232900
1603328400,0.685,0.7,0.685,0.7,771700
1603414800,0.7,0.705,0.695,0.7,206000
1603674000,0.7,0.71,0.695,0.71,599000
1603760400,0.705,0.705,0.695,0.7,183700
1603846800,0.7,0.7,0.69,0.69,198900
1603933200,0.69,0.71,0.69,0.71,555200
1604019600,0.71,0.71,0.69,0.7,221100
1604278800,0.69,0.7,0.685,0.69,679800
1604365200,0.695,0.7,0.69,0.69,109200
1604451600,0.695,0.705,0.69,0.7,151900
1604538000,0.7,0.71,0.7,0.71,228400
1604624400,0.7,0.71,0.695,0.695,123700
1604883600,0.7,0.71,0.695,0.705,122600
1604970000,0.71,0.71,0.695,0.695,627200
1605056400,0.7,0.705,0.695,0.695,129900
1605142800,0.71,0.71,0.7,0.7,242800
1605229200,0.71,0.71,0.7,0.7,205100
1605488400,0.71,0.71,0.705,0.705,291700
1605574800,0.705,0.705,0.7,0.705,295700
1605661200,0.705,0.705,0.7,0.7,323000
1605747600,0.7,0.71,0.7,0.7,263100
1605834000,0.7,0.71,0.7,0.705,295100
1606093200,0.71,0.71,0.705,0.705,396400
1606179600,0.705,0.715,0.7,0.715,520400
1606266000,0.715,0.715,0.71,0.71,310400
1606352400,0.71,0.72,0.71,0.72,546600
1606438800,0.72,0.72,0.715,0.72,155000
1606698000,0.72,0.72,0.71,0.715,305100
1606784400,0.72,0.72,0.71,0.71,126300
