snapshot_ts,parent_event_id,fomc_decision_date,market_type,is_sparse_ctf,days_to_next_fomc,expected_bps,p_no_change,margin_over_second,n_brackets,modal_prob,modal_outcome_bps,modal_direction,distance_from_uniform
2022-07-28,901490,2022-09-21,FPMM,False,55,50.000624,0.0,,4,0.961912,50.0,hike,0.711912
2022-07-29,901490,2022-09-21,FPMM,False,54,58.075912,0.0,0.499606,4,0.734031,50.0,hike,0.484031
2022-07-30,901490,2022-09-21,FPMM,False,53,55.827323,0.0,0.386809,4,0.732741,50.0,hike,0.482741
2022-07-31,901490,2022-09-21,FPMM,False,52,56.421653,0.0,0.387107,4,0.732741,50.0,hike,0.482741
2022-08-01,901490,2022-09-21,FPMM,False,51,56.597636,0.0,0.320473,4,0.732741,50.0,hike,0.482741
2022-08-02,901490,2022-09-21,FPMM,False,50,56.314474,0.0,0.297399,4,0.681556,50.0,hike,0.431556
2022-08-03,901490,2022-09-21,FPMM,False,49,56.359654,0.0,0.318117,4,0.659061,50.0,hike,0.409061
2022-08-04,901490,2022-09-21,FPMM,False,48,56.87732,0.0,0.340364,4,0.71159,50.0,hike,0.46159
2022-08-05,901490,2022-09-21,FPMM,False,47,57.778622,0.0,0.349986,4,0.71159,50.0,hike,0.46159
2022-08-06,901490,2022-09-21,FPMM,False,46,60.393221,0.0,0.022458,4,0.483206,50.0,hike,0.233206
2022-08-07,901490,2022-09-21,FPMM,False,45,63.49847,0.0,0.026009,4,0.498067,50.0,hike,0.248067
2022-08-08,901490,2022-09-21,FPMM,False,44,64.23622,0.0,0.039892,4,0.54265,75.0,hike,0.29265
2022-08-09,901490,2022-09-21,FPMM,False,43,64.08838,0.0,0.18081,4,0.603638,75.0,hike,0.353638
2022-08-10,901490,2022-09-21,FPMM,False,42,64.761255,0.0,0.217589,4,0.603022,75.0,hike,0.353022
2022-08-11,901490,2022-09-21,FPMM,False,41,58.555189,0.0,0.174482,4,0.637047,50.0,hike,0.387047
2022-08-12,901490,2022-09-21,FPMM,False,40,58.79794,0.0,0.199467,4,0.597838,50.0,hike,0.347838
2022-08-13,901490,2022-09-21,FPMM,False,39,59.728644,0.0,0.186796,4,0.597838,50.0,hike,0.347838
2022-08-14,901490,2022-09-21,FPMM,False,38,61.324519,0.0,0.117986,4,0.578005,50.0,hike,0.328005
2022-08-15,901490,2022-09-21,FPMM,False,37,60.983136,0.0,0.154479,4,0.590583,50.0,hike,0.340583
2022-08-16,901490,2022-09-21,FPMM,False,36,60.560082,0.0,0.162102,4,0.586005,50.0,hike,0.336005
2022-08-17,901490,2022-09-21,FPMM,False,35,60.885319,0.0,0.123944,4,0.561514,50.0,hike,0.311514
2022-08-18,901490,2022-09-21,FPMM,False,34,60.153245,0.0,0.186392,4,0.596216,50.0,hike,0.346216
2022-08-19,901490,2022-09-21,FPMM,False,33,61.686728,0.0,0.142938,4,0.574013,50.0,hike,0.324013
2022-08-20,901490,2022-09-21,FPMM,False,32,60.706768,0.0,0.157623,4,0.590378,50.0,hike,0.340378
2022-08-21,901490,2022-09-21,FPMM,False,31,61.120028,0.0,0.125304,4,0.541304,50.0,hike,0.291304
2022-08-22,901490,2022-09-21,FPMM,False,30,61.143325,0.0,0.12322,4,0.541304,50.0,hike,0.291304
2022-08-23,901490,2022-09-21,FPMM,False,29,61.731779,0.0,0.057257,4,0.568134,50.0,hike,0.318134
2022-08-24,901490,2022-09-21,FPMM,False,28,61.848279,0.0,0.047702,4,0.517085,50.0,hike,0.267085
2022-08-25,901490,2022-09-21,FPMM,False,27,61.930235,0.0,0.041254,4,0.54411,50.0,hike,0.29411
2022-08-26,901490,2022-09-21,FPMM,False,26,64.92934,0.0,0.064592,4,0.547159,75.0,hike,0.297159
2022-08-27,901490,2022-09-21,FPMM,False,25,62.393909,0.0,0.035302,4,0.484578,50.0,hike,0.234578
2022-08-28,901490,2022-09-21,FPMM,False,24,63.00385,0.0,0.064576,4,0.531121,50.0,hike,0.281121
2022-08-29,901490,2022-09-21,FPMM,False,23,63.048153,0.0,0.060861,4,0.531121,50.0,hike,0.281121
2022-08-30,901490,2022-09-21,FPMM,False,22,64.543559,0.0,0.134775,4,0.59586,75.0,hike,0.34586
2022-08-31,901490,2022-09-21,FPMM,False,21,64.426116,0.0,0.123994,4,0.568182,75.0,hike,0.318182
2022-09-01,901490,2022-09-21,FPMM,False,20,65.742421,0.0,0.229413,4,0.618917,75.0,hike,0.368917
2022-09-02,901490,2022-09-21,FPMM,False,19,68.637827,0.0,0.403887,4,0.730281,75.0,hike,0.480281
2022-09-03,901490,2022-09-21,FPMM,False,18,65.654539,0.0,0.1641,4,0.596507,75.0,hike,0.346507
2022-09-04,901490,2022-09-21,FPMM,False,17,64.591926,0.0,0.135247,4,0.574698,75.0,hike,0.324698
2022-09-05,901490,2022-09-21,FPMM,False,16,64.679141,0.0,0.142068,4,0.574698,75.0,hike,0.324698
2022-09-06,901490,2022-09-21,FPMM,False,15,65.293949,0.0,0.191924,4,0.611989,75.0,hike,0.361989
2022-09-07,901490,2022-09-21,FPMM,False,14,66.155541,0.0,0.26122,4,0.655471,75.0,hike,0.405471
2022-09-08,901490,2022-09-21,FPMM,False,13,66.798288,0.0,0.31174,4,0.670803,75.0,hike,0.420803
2022-09-09,901490,2022-09-21,FPMM,False,12,68.238563,0.0,0.426959,4,0.728494,75.0,hike,0.478494
2022-09-10,901490,2022-09-21,FPMM,False,11,71.112034,0.0,0.596942,4,0.820153,75.0,hike,0.570153
2022-09-11,901490,2022-09-21,FPMM,False,10,70.195376,0.0,0.602667,4,0.815011,75.0,hike,0.565011
2022-09-12,901490,2022-09-21,FPMM,False,9,70.042861,0.0,0.554856,4,0.795496,75.0,hike,0.545496
2022-09-13,901490,2022-09-21,FPMM,False,8,68.831978,0.0,0.54263,4,0.764921,75.0,hike,0.514921
2022-09-14,901490,2022-09-21,FPMM,False,7,77.529406,0.0,0.702431,4,0.85632,75.0,hike,0.60632
2022-09-15,901490,2022-09-21,FPMM,False,6,76.739707,0.0,0.761231,4,0.886941,75.0,hike,0.636941
2022-09-16,901490,2022-09-21,FPMM,False,5,76.599428,0.0,0.789972,4,0.894821,75.0,hike,0.644821
2022-09-17,901490,2022-09-21,FPMM,False,4,76.029534,0.0,0.833187,4,0.915273,75.0,hike,0.665273
2022-09-18,901490,2022-09-21,FPMM,False,3,76.311141,0.0,0.786622,4,0.915273,75.0,hike,0.665273
2022-09-19,901490,2022-09-21,FPMM,False,2,75.845453,0.0,0.793901,4,0.905183,75.0,hike,0.655183
2022-09-20,901490,2022-09-21,FPMM,False,1,75.533934,0.0,0.836089,4,0.91139,75.0,hike,0.66139
2022-09-21,901490,2022-09-21,FPMM,False,0,75.993001,0.0,0.845565,4,0.925436,75.0,hike,0.675436
2022-09-22,901491,2022-11-02,FPMM,False,41,67.956161,0.0,0.364947,4,0.68533,75.0,hike,0.43533
2022-09-23,901491,2022-11-02,FPMM,False,40,68.589733,0.0,0.404959,4,0.68533,75.0,hike,0.43533
2022-09-24,901491,2022-11-02,FPMM,False,39,69.062718,0.0,0.417811,4,0.723778,75.0,hike,0.473778
2022-09-25,901491,2022-11-02,FPMM,False,38,69.062718,0.0,0.417811,4,0.723778,75.0,hike,0.473778
2022-09-26,901491,2022-11-02,FPMM,False,37,69.062718,0.0,0.417811,4,0.723778,75.0,hike,0.473778
2022-09-27,901491,2022-11-02,FPMM,False,36,68.947408,0.0,0.420354,4,0.723778,75.0,hike,0.473778
2022-09-28,901491,2022-11-02,FPMM,False,35,67.434649,0.0,0.330054,4,0.723778,75.0,hike,0.473778
2022-09-29,901491,2022-11-02,FPMM,False,34,66.463488,0.0,0.312878,4,0.635564,75.0,hike,0.385564
2022-09-30,901491,2022-11-02,FPMM,False,33,67.71701,0.0,0.422154,4,0.713044,75.0,hike,0.463044
2022-10-01,901491,2022-11-02,FPMM,False,32,67.23407,0.0,0.383538,4,0.713044,75.0,hike,0.463044
2022-10-02,901491,2022-11-02,FPMM,False,31,66.604043,0.0,0.333272,4,0.660695,75.0,hike,0.410695
2022-10-03,901491,2022-11-02,FPMM,False,30,66.607359,0.0,0.332412,4,0.689878,75.0,hike,0.439878
2022-10-04,901491,2022-11-02,FPMM,False,29,66.065211,0.0,0.280993,4,0.639103,75.0,hike,0.389103
2022-10-05,901491,2022-11-02,FPMM,False,28,65.834996,0.0,0.252301,4,0.643116,75.0,hike,0.393116
2022-10-06,901491,2022-11-02,FPMM,False,27,66.728698,0.0,0.352593,4,0.686432,75.0,hike,0.436432
2022-10-07,901491,2022-11-02,FPMM,False,26,67.957066,0.0,0.444812,4,0.732014,75.0,hike,0.482014
2022-10-08,901491,2022-11-02,FPMM,False,25,70.041424,0.0,0.605753,4,0.787608,75.0,hike,0.537608
2022-10-09,901491,2022-11-02,FPMM,False,24,69.967796,0.0,0.599518,4,0.787608,75.0,hike,0.537608
2022-10-10,901491,2022-11-02,FPMM,False,23,70.589219,0.0,0.649358,4,0.833758,75.0,hike,0.583758
2022-10-11,901491,2022-11-02,FPMM,False,22,70.572636,0.0,0.648107,4,0.833758,75.0,hike,0.583758
2022-10-12,901491,2022-11-02,FPMM,False,21,70.115411,0.0,0.622892,4,0.812051,75.0,hike,0.562051
2022-10-13,901491,2022-11-02,FPMM,False,20,70.243724,0.0,0.633124,4,0.826446,75.0,hike,0.576446
2022-10-14,901491,2022-11-02,FPMM,False,19,75.170111,0.0,0.867708,4,0.935726,75.0,hike,0.685726
2022-10-15,901491,2022-11-02,FPMM,False,18,74.496794,0.0,0.888986,4,0.951102,75.0,hike,0.701102
2022-10-16,901491,2022-11-02,FPMM,False,17,74.816252,0.0,0.905113,4,0.951102,75.0,hike,0.701102
2022-10-17,901491,2022-11-02,FPMM,False,16,74.537379,0.0,0.895825,4,0.951102,75.0,hike,0.701102
2022-10-18,901491,2022-11-02,FPMM,False,15,74.258579,0.0,0.886244,4,0.951055,75.0,hike,0.701055
2022-10-19,901491,2022-11-02,FPMM,False,14,74.331988,0.0,0.879367,4,0.95323,75.0,hike,0.70323
2022-10-20,901491,2022-11-02,FPMM,False,13,74.989606,0.0,0.856187,4,0.95323,75.0,hike,0.70323
2022-10-21,901491,2022-11-02,FPMM,False,12,75.055439,0.0,0.858118,4,0.95323,75.0,hike,0.70323
2022-10-22,901491,2022-11-02,FPMM,False,11,74.664816,0.0,0.844794,4,0.95323,75.0,hike,0.70323
2022-10-23,901491,2022-11-02,FPMM,False,10,74.664816,0.0,0.844794,4,0.95323,75.0,hike,0.70323
2022-10-24,901491,2022-11-02,FPMM,False,9,74.973562,0.0,0.856127,4,0.958937,75.0,hike,0.708937
2022-10-25,901491,2022-11-02,FPMM,False,8,74.505337,0.0,0.910658,4,0.958724,75.0,hike,0.708724
2022-10-26,901491,2022-11-02,FPMM,False,7,74.41278,0.0,0.907755,4,0.965019,75.0,hike,0.715019
2022-10-27,901491,2022-11-02,FPMM,False,6,73.891579,0.0,0.90817,4,0.965019,75.0,hike,0.715019
2022-10-28,901491,2022-11-02,FPMM,False,5,73.903539,0.0,0.909174,4,0.976416,75.0,hike,0.726416
2022-10-29,901491,2022-11-02,FPMM,False,4,73.569452,0.0,0.872665,4,0.97032,75.0,hike,0.72032
2022-10-30,901491,2022-11-02,FPMM,False,3,73.989874,0.0,0.906079,4,0.97032,75.0,hike,0.72032
2022-10-31,901491,2022-11-02,FPMM,False,2,73.227113,0.0,0.845207,4,0.952603,75.0,hike,0.702603
2022-11-01,901491,2022-11-02,FPMM,False,1,73.193967,0.0,0.870284,4,0.944916,75.0,hike,0.694916
2022-11-02,901491,2022-11-02,FPMM,False,0,74.063195,0.0,0.907801,4,0.962187,75.0,hike,0.712187
2022-11-03,901492,2022-12-14,FPMM,False,41,59.119082,0.0,0.218199,4,0.604421,50.0,hike,0.354421
2022-11-04,901492,2022-12-14,FPMM,False,40,59.165455,0.0,0.216685,4,0.630476,50.0,hike,0.380476
2022-11-05,901492,2022-12-14,FPMM,False,39,58.692957,0.0,0.261006,4,0.630476,50.0,hike,0.380476
2022-11-06,901492,2022-12-14,FPMM,False,38,58.949805,0.0,0.240544,4,0.616982,50.0,hike,0.366982
2022-11-07,901492,2022-12-14,FPMM,False,37,59.02179,0.0,0.240076,4,0.616982,50.0,hike,0.366982
2022-11-08,901492,2022-12-14,FPMM,False,36,59.166747,0.0,0.228738,4,0.616982,50.0,hike,0.366982
2022-11-09,901492,2022-12-14,FPMM,False,35,59.388171,0.0,0.221113,4,0.616982,50.0,hike,0.366982
2022-11-10,901492,2022-12-14,FPMM,False,34,60.514978,0.0,0.17907,4,0.616982,50.0,hike,0.366982
2022-11-11,901492,2022-12-14,FPMM,False,33,52.466573,0.0,0.618843,4,0.820899,50.0,hike,0.570899
2022-11-12,901492,2022-12-14,FPMM,False,32,52.564576,0.0,0.615848,4,0.800004,50.0,hike,0.550004
2022-11-13,901492,2022-12-14,FPMM,False,31,52.639553,0.0,0.614682,4,0.800004,50.0,hike,0.550004
2022-11-14,901492,2022-12-14,FPMM,False,30,54.58819,0.0,0.64159,4,0.832306,50.0,hike,0.582306
2022-11-15,901492,2022-12-14,FPMM,False,29,53.17318,0.0,0.687342,4,0.833022,50.0,hike,0.583022
2022-11-16,901492,2022-12-14,FPMM,False,28,51.939578,0.0,0.706581,4,0.840388,50.0,hike,0.590388
2022-11-17,901492,2022-12-14,FPMM,False,27,52.627717,0.0,0.720597,4,0.854151,50.0,hike,0.604151
2022-11-18,901492,2022-12-14,FPMM,False,26,52.511165,0.0,0.731099,4,0.874895,50.0,hike,0.624895
2022-11-19,901492,2022-12-14,FPMM,False,25,52.198817,0.0,0.749554,4,0.886445,50.0,hike,0.636445
2022-11-20,901492,2022-12-14,FPMM,False,24,52.263305,0.0,0.742688,4,0.858968,50.0,hike,0.608968
2022-11-21,901492,2022-12-14,FPMM,False,23,51.960055,0.0,0.72865,4,0.858606,50.0,hike,0.608606
2022-11-22,901492,2022-12-14,FPMM,False,22,52.794968,0.0,0.72855,4,0.86866,50.0,hike,0.61866
2022-11-23,901492,2022-12-14,FPMM,False,21,53.601842,0.0,0.67185,4,0.861792,50.0,hike,0.611792
2022-11-24,901492,2022-12-14,FPMM,False,20,52.35847,0.0,0.74331,4,0.877039,50.0,hike,0.627039
2022-11-25,901492,2022-12-14,FPMM,False,19,52.252869,0.0,0.751353,4,0.863876,50.0,hike,0.613876
2022-11-26,901492,2022-12-14,FPMM,False,18,51.73095,0.0,0.791923,4,0.88344,50.0,hike,0.63344
2022-11-27,901492,2022-12-14,FPMM,False,17,51.601592,0.0,0.809363,4,0.907654,50.0,hike,0.657654
2022-11-28,901492,2022-12-14,FPMM,False,16,51.907719,0.0,0.79705,4,0.911124,50.0,hike,0.661124
2022-11-29,901492,2022-12-14,FPMM,False,15,51.29017,0.0,0.833097,4,0.911944,50.0,hike,0.661944
2022-11-30,901492,2022-12-14,FPMM,False,14,52.296718,0.0,0.770131,4,0.886689,50.0,hike,0.636689
2022-12-01,901492,2022-12-14,FPMM,False,13,51.244506,0.0,0.813415,4,0.922092,50.0,hike,0.672092
2022-12-02,901492,2022-12-14,FPMM,False,12,51.341975,0.0,0.840037,4,0.932691,50.0,hike,0.682691
2022-12-03,901492,2022-12-14,FPMM,False,11,51.013989,0.0,0.845378,4,0.954805,50.0,hike,0.704805
2022-12-04,901492,2022-12-14,FPMM,False,10,51.203265,0.0,0.879945,4,0.949992,50.0,hike,0.699992
2022-12-05,901492,2022-12-14,FPMM,False,9,51.048833,0.0,0.874887,4,0.950973,50.0,hike,0.700973
2022-12-06,901492,2022-12-14,FPMM,False,8,50.85268,0.0,0.897636,4,0.955264,50.0,hike,0.705264
2022-12-07,901492,2022-12-14,FPMM,False,7,51.065561,0.0,0.816796,4,0.942482,50.0,hike,0.692482
2022-12-08,901492,2022-12-14,FPMM,False,6,50.026046,0.0,0.889351,4,0.957779,50.0,hike,0.707779
2022-12-09,901492,2022-12-14,FPMM,False,5,50.325495,0.0,0.907828,4,0.957779,50.0,hike,0.707779
2022-12-10,901492,2022-12-14,FPMM,False,4,50.993548,0.0,0.85181,4,0.957779,50.0,hike,0.707779
2022-12-11,901492,2022-12-14,FPMM,False,3,50.92044,0.0,0.879967,4,0.959575,50.0,hike,0.709575
2022-12-12,901492,2022-12-14,FPMM,False,2,50.245806,0.0,0.856564,4,0.958072,50.0,hike,0.708072
2022-12-13,901492,2022-12-14,FPMM,False,1,50.759931,0.0,0.871147,4,0.954967,50.0,hike,0.704967
2022-12-14,901492,2022-12-14,FPMM,False,0,50.364488,0.0,0.915926,4,0.976718,50.0,hike,0.726718
2022-12-15,901493,2023-02-01,FPMM,False,48,24.998213,,,4,0.559462,25.0,hike,0.309462
2022-12-16,901493,2023-02-01,FPMM,False,47,29.865126,0.219131,0.106688,4,0.600999,25.0,hike,0.350999
2022-12-17,901493,2023-02-01,FPMM,False,46,29.603086,0.083619,0.457845,4,0.664243,25.0,hike,0.414243
2022-12-18,901493,2023-02-01,FPMM,False,45,29.717181,0.077512,0.4715,4,0.664243,25.0,hike,0.414243
2022-12-19,901493,2023-02-01,FPMM,False,44,29.862785,0.065201,0.493929,4,0.715463,25.0,hike,0.465463
2022-12-20,901493,2023-02-01,FPMM,False,43,32.355407,0.057137,0.309119,4,0.715463,25.0,hike,0.465463
2022-12-21,901493,2023-02-01,FPMM,False,42,32.038435,0.057979,0.326095,4,0.715463,25.0,hike,0.465463
2022-12-22,901493,2023-02-01,FPMM,False,41,32.038435,0.057979,0.326095,4,0.715463,25.0,hike,0.465463
2022-12-23,901493,2023-02-01,FPMM,False,40,31.730369,0.074267,0.315065,4,0.62452,25.0,hike,0.37452
2022-12-24,901493,2023-02-01,FPMM,False,39,31.730369,0.074267,0.315065,4,0.62452,25.0,hike,0.37452
2022-12-25,901493,2023-02-01,FPMM,False,38,31.730369,0.074267,0.315065,4,0.62452,25.0,hike,0.37452
2022-12-26,901493,2023-02-01,FPMM,False,37,31.730369,0.074267,0.315065,4,0.62452,25.0,hike,0.37452
2022-12-27,901493,2023-02-01,FPMM,False,36,31.730369,0.074267,0.315065,4,0.62452,25.0,hike,0.37452
2022-12-28,901493,2023-02-01,FPMM,False,35,30.446972,0.068481,0.440277,4,0.665024,25.0,hike,0.415024
2022-12-29,901493,2023-02-01,FPMM,False,34,30.446972,0.068481,0.440277,4,0.665024,25.0,hike,0.415024
2022-12-30,901493,2023-02-01,FPMM,False,33,33.426504,0.030444,0.31482,4,0.690921,25.0,hike,0.440921
2022-12-31,901493,2023-02-01,FPMM,False,32,31.093643,0.032491,0.484391,4,0.691193,25.0,hike,0.441193
2023-01-01,901493,2023-02-01,FPMM,False,31,31.093643,0.032491,0.484391,4,0.691193,25.0,hike,0.441193
2023-01-02,901493,2023-02-01,FPMM,False,30,31.093643,0.032491,0.484391,4,0.691193,25.0,hike,0.441193
2023-01-03,901493,2023-02-01,FPMM,False,29,31.093643,0.032491,0.484391,4,0.691193,25.0,hike,0.441193
2023-01-04,901493,2023-02-01,FPMM,False,28,31.093643,0.032491,0.484391,4,0.691193,25.0,hike,0.441193
2023-01-05,901493,2023-02-01,FPMM,False,27,31.089761,0.0298,0.486937,4,0.761502,25.0,hike,0.511502
2023-01-06,901493,2023-02-01,FPMM,False,26,32.454067,0.030109,0.377719,4,0.668335,25.0,hike,0.418335
2023-01-07,901493,2023-02-01,FPMM,False,25,32.454067,0.030109,0.377719,4,0.668335,25.0,hike,0.418335
2023-01-08,901493,2023-02-01,FPMM,False,24,32.454067,0.030109,0.377719,4,0.668335,25.0,hike,0.418335
2023-01-09,901493,2023-02-01,FPMM,False,23,32.454067,0.030109,0.377719,4,0.668335,25.0,hike,0.418335
2023-01-10,901493,2023-02-01,FPMM,False,22,31.426949,0.021287,0.476687,4,0.854327,25.0,hike,0.604327
2023-01-11,901493,2023-02-01,FPMM,False,21,31.426949,0.021287,0.476687,4,0.854327,25.0,hike,0.604327
2023-01-12,901493,2023-02-01,FPMM,False,20,30.148789,0.024859,0.571302,4,0.860677,25.0,hike,0.610677
2023-01-13,901493,2023-02-01,FPMM,False,19,27.234026,0.026601,0.803188,4,0.924797,25.0,hike,0.674797
2023-01-14,901493,2023-02-01,FPMM,False,18,26.275835,0.027137,0.819369,4,0.924797,25.0,hike,0.674797
2023-01-15,901493,2023-02-01,FPMM,False,17,25.223324,0.028339,0.899997,4,0.924797,25.0,hike,0.674797
2023-01-16,901493,2023-02-01,FPMM,False,16,25.57112,0.014117,0.914678,4,0.924797,25.0,hike,0.674797
2023-01-17,901493,2023-02-01,FPMM,False,15,25.57112,0.014117,0.914678,4,0.924797,25.0,hike,0.674797
2023-01-18,901493,2023-02-01,FPMM,False,14,25.797113,0.013318,0.89887,4,0.972553,25.0,hike,0.722553
2023-01-19,901493,2023-02-01,FPMM,False,13,26.161337,0.008795,0.883273,4,0.972553,25.0,hike,0.722553
2023-01-20,901493,2023-02-01,FPMM,False,12,25.929134,0.008987,0.901317,4,0.960813,25.0,hike,0.710813
2023-01-21,901493,2023-02-01,FPMM,False,11,25.920097,0.008887,0.902473,4,0.972367,25.0,hike,0.722367
2023-01-22,901493,2023-02-01,FPMM,False,10,25.538462,0.009028,0.932722,4,0.972367,25.0,hike,0.722367
2023-01-23,901493,2023-02-01,FPMM,False,9,26.081005,0.008826,0.88964,4,0.972367,25.0,hike,0.722367
2023-01-24,901493,2023-02-01,FPMM,False,8,26.081005,0.008826,0.88964,4,0.972367,25.0,hike,0.722367
2023-01-25,901493,2023-02-01,FPMM,False,7,26.081005,0.008826,0.88964,4,0.972367,25.0,hike,0.722367
2023-01-26,901493,2023-02-01,FPMM,False,6,26.081005,0.008826,0.88964,4,0.972367,25.0,hike,0.722367
2023-01-27,901493,2023-02-01,FPMM,False,5,26.081005,0.008826,0.88964,4,0.972367,25.0,hike,0.722367
2023-01-28,901493,2023-02-01,FPMM,False,4,25.582749,0.009011,0.92913,4,0.972367,25.0,hike,0.722367
2023-01-29,901493,2023-02-01,FPMM,False,3,25.582749,0.009011,0.92913,4,0.972367,25.0,hike,0.722367
2023-01-30,901493,2023-02-01,FPMM,False,2,25.582749,0.009011,0.92913,4,0.972367,25.0,hike,0.722367
2023-01-31,901493,2023-02-01,FPMM,False,1,25.582749,0.009011,0.92913,4,0.972367,25.0,hike,0.722367
2023-02-01,901493,2023-02-01,FPMM,False,0,25.418388,0.0094,0.941144,4,0.972367,25.0,hike,0.722367
2023-02-03,901498,2023-03-22,FPMM,False,47,16.208629,,0.648344,4,0.939822,25.0,hike,0.689822
2023-02-04,901498,2023-03-22,FPMM,False,46,16.208629,,0.648344,4,0.939822,25.0,hike,0.689822
2023-02-05,901498,2023-03-22,FPMM,False,45,17.189033,,0.629519,4,0.939822,25.0,hike,0.689822
2023-02-06,901498,2023-03-22,FPMM,False,44,17.189033,,0.629519,4,0.939822,25.0,hike,0.689822
2023-02-07,901498,2023-03-22,FPMM,False,43,17.189033,,0.629519,4,0.939822,25.0,hike,0.689822
2023-02-08,901498,2023-03-22,FPMM,False,42,17.189033,,0.629519,4,0.939822,25.0,hike,0.689822
2023-02-09,901498,2023-03-22,FPMM,False,41,16.804252,0.011156,0.626213,4,0.939822,25.0,hike,0.689822
2023-02-10,901498,2023-03-22,FPMM,False,40,18.407524,0.010388,0.610411,4,0.974456,25.0,hike,0.724456
2023-02-11,901498,2023-03-22,FPMM,False,39,18.270186,0.011855,0.602953,4,0.953242,25.0,hike,0.703242
2023-02-12,901498,2023-03-22,FPMM,False,38,18.270186,0.011855,0.602953,4,0.953242,25.0,hike,0.703242
2023-02-13,901498,2023-03-22,FPMM,False,37,18.270186,0.011855,0.602953,4,0.953242,25.0,hike,0.703242
2023-02-14,901498,2023-03-22,FPMM,False,36,18.270186,0.011855,0.602953,4,0.953242,25.0,hike,0.703242
2023-02-15,901498,2023-03-22,FPMM,False,35,18.389706,0.011647,0.609978,4,0.975615,25.0,hike,0.725615
2023-02-16,901498,2023-03-22,FPMM,False,34,17.835442,0.011851,0.620675,4,0.975615,25.0,hike,0.725615
2023-02-17,901498,2023-03-22,FPMM,False,33,21.561345,0.010478,0.533846,4,0.975615,25.0,hike,0.725615
2023-02-18,901498,2023-03-22,FPMM,False,32,19.209399,0.011869,0.56467,4,0.904602,25.0,hike,0.654602
2023-02-19,901498,2023-03-22,FPMM,False,31,19.209399,0.011869,0.56467,4,0.904602,25.0,hike,0.654602
2023-02-20,901498,2023-03-22,FPMM,False,30,19.209399,0.011869,0.56467,4,0.904602,25.0,hike,0.654602
2023-02-21,901498,2023-03-22,FPMM,False,29,19.209399,0.011869,0.56467,4,0.904602,25.0,hike,0.654602
2023-02-22,901498,2023-03-22,FPMM,False,28,18.41836,0.012174,0.579162,4,0.904602,25.0,hike,0.654602
2023-02-23,901498,2023-03-22,FPMM,False,27,18.41836,0.012174,0.579162,4,0.904602,25.0,hike,0.654602
2023-02-24,901498,2023-03-22,FPMM,False,26,18.555731,0.004817,0.583481,4,0.904602,25.0,hike,0.654602
2023-02-25,901498,2023-03-22,FPMM,False,25,22.987114,0.004139,0.434922,4,0.904602,25.0,hike,0.654602
2023-02-26,901498,2023-03-22,FPMM,False,24,22.987114,0.004139,0.434922,4,0.904602,25.0,hike,0.654602
2023-02-27,901498,2023-03-22,FPMM,False,23,22.987114,0.004139,0.434922,4,0.904602,25.0,hike,0.654602
2023-02-28,901498,2023-03-22,FPMM,False,22,22.928348,0.006655,0.433811,4,0.904602,25.0,hike,0.654602
2023-03-01,901498,2023-03-22,FPMM,False,21,22.928348,0.006655,0.433811,4,0.904602,25.0,hike,0.654602
2023-03-02,901498,2023-03-22,FPMM,False,20,20.623517,0.007221,0.542524,4,0.904602,25.0,hike,0.654602
2023-03-03,901498,2023-03-22,FPMM,False,19,21.315928,0.007051,0.519167,4,0.904602,25.0,hike,0.654602
2023-03-04,901498,2023-03-22,FPMM,False,18,21.315928,0.007051,0.519167,4,0.904602,25.0,hike,0.654602
2023-03-05,901498,2023-03-22,FPMM,False,17,21.315928,0.007051,0.519167,4,0.904602,25.0,hike,0.654602
2023-03-06,901498,2023-03-22,CTF,False,16,30.25,0.02,0.58,4,0.79,25.0,hike,0.54
2023-03-07,901498,2023-03-22,CTF,False,15,31.6558,0.02,0.551884,4,0.79,25.0,hike,0.54
2023-03-08,901498,2023-03-22,CTF,False,14,38.3516,0.02,0.124066,4,0.594066,25.0,hike,0.344066
2023-03-09,901498,2023-03-22,CTF,False,13,37.25,0.01,0.01,4,0.5,50.0,hike,0.25
2023-03-10,901498,2023-03-22,CTF,False,12,37.0,0.01,0.01,4,0.5,25.0,hike,0.25
2023-03-11,901498,2023-03-22,CTF,False,11,33.7081,0.1,0.252943,4,0.621403,25.0,hike,0.371403
2023-03-12,901498,2023-03-22,CTF,False,10,23.7302,0.03,0.491677,4,0.650854,25.0,hike,0.400854
2023-03-13,901498,2023-03-22,CTF,False,9,26.416,0.1,0.596637,4,0.756637,25.0,hike,0.506637
2023-03-14,901498,2023-03-22,CTF,False,8,19.6703,0.31,0.41,4,0.72,25.0,hike,0.47
2023-03-15,901498,2023-03-22,CTF,False,7,23.25,0.11,0.76,4,0.87,25.0,hike,0.62
2023-03-16,901498,2023-03-22,CTF,False,6,15.4711,0.426246,0.17245,4,0.598696,25.0,hike,0.348696
2023-03-17,901498,2023-03-22,CTF,False,5,22.3044,0.08,0.719318,4,0.799318,25.0,hike,0.549318
2023-03-18,901498,2023-03-22,CTF,False,4,24.6088,0.18,0.65,4,0.83,25.0,hike,0.58
2023-03-19,901498,2023-03-22,CTF,False,3,19.8308,0.29,0.52,4,0.81,25.0,hike,0.56
2023-03-20,901498,2023-03-22,CTF,False,2,18.0682,0.23,0.49,4,0.72,25.0,hike,0.47
